date,equity,held
2021-08-26,1047023.1347648907,1
2021-08-27,1077621.3661696983,1
2021-08-30,1113343.8429636485,1
2021-08-31,1110224.7319160397,1
2021-09-01,1116314.5266111828,1
2021-09-02,1114755.149057882,1
2021-09-03,1124780.9394125547,1
2021-09-07,1129385.8668719407,1
2021-09-08,1117799.9870819524,1
2021-09-09,1105842.9794682767,1
2021-09-10,1080963.5335819274,1
2021-09-13,1078512.5238051577,1
2021-09-14,1069229.1077448623,1
2021-09-15,1092920.3039015986,1
2021-09-16,1095074.1029372122,1
2021-09-17,1056380.7052017224,1
2021-09-20,991396.7927796548,1
2021-09-21,992659.3748563076,1
2021-09-22,1021697.9320903082,1
2021-09-23,1050067.854141959,1
2021-09-24,1053038.6564364955,1
2021-09-27,1027639.2993853766,1
2021-09-28,941934.5185130999,1
2021-09-29,935696.0591238772,1
2021-09-30,925150.1203104303,1
2021-10-01,942008.7915366384,1
2021-10-04,884080.2824392152,1
2021-10-05,918094.7169857854,1
2021-10-06,936215.9109651452,1
2021-10-07,961540.9949927254,1
2021-10-08,946761.9684255949,1
2021-10-11,925744.2451752366,1
2021-10-12,916312.2237443631,1
2021-10-13,937775.4664889496,1
2021-10-14,989540.1451616959,1
2021-10-15,1007884.09888817,1
2021-10-18,1038110.9651752849,1
2021-10-19,1060911.1223435642,1
2021-10-20,1057568.954931335,1
2021-10-21,1076507.1521696183,1
2021-10-22,1049250.850883035,1
2021-10-25,1080740.3585703042,1
2021-10-26,1090841.015183528,1
2021-10-27,1099455.9740319771,1
2021-10-28,1135549.6972966173,1
2021-10-29,1152334.570087297,1
2021-11-01,1163697.1562186598,1
2021-11-02,1179219.2689621828,1
2021-11-03,1216650.0252975184,1
2021-11-04,1262027.5205634614,1
2021-11-05,1266706.246458376,1
2021-11-08,1261507.6093986921,1
2021-11-09,1235513.7122182583,1
2021-11-10,1181373.0679977965,1
2021-11-11,1190953.4575052434,1
2021-11-12,1228755.4603112685,1
2021-11-15,1228384.2138405787,1
2021-11-16,1253783.8081857022,1
2021-11-17,1255269.0313624667,1
2021-11-18,1293665.455650805,1
2021-11-19,1315574.3365366221,1
2021-11-22,1269973.9035530612,1
2021-11-23,1252669.7128326248,1
2021-11-24,1264255.592622613,1
2021-11-26,1194518.3253410852,1
2021-11-29,1268711.6180939146,1
2021-11-30,1214199.0155207482,1
2021-12-01,1151888.9319460657,1
2021-12-02,1173574.993761268,1
2021-12-03,1114606.4843638025,1
2021-12-06,1140674.2986267675,1
2021-12-07,1243534.8428194062,1
2021-12-08,1260839.2708338478,1
2021-12-09,1206400.94128422,1
2021-12-10,1243757.6618900218,1
2021-12-13,1190284.8816463943,1
2021-12-14,1154859.259652593,1
2021-12-15,1231280.3871705695,1
2021-12-16,1137332.1312145384,1
2021-12-17,1119953.9047645682,1
2021-12-20,1086459.1440887623,1
2021-12-21,1159092.8219942865,1
2021-12-22,1200459.4553421491,1
2021-12-23,1228978.1607348814,1
2021-12-27,1287723.969708734,1
2021-12-28,1272573.340729906,1
2021-12-29,1270568.206388372,1
2021-12-30,1258685.2345042296,1
2021-12-31,1235291.011794645,1
2022-01-03,1270939.5715060642,1
2022-01-04,1221551.6889100506,1
2022-01-05,1109184.909586501,1
2022-01-06,1106140.190209433,1
2022-01-07,1069971.8379802469,1
2022-01-10,1073907.952286779,1
2022-01-11,1121142.2731411841,1
2022-01-12,1133916.0467197783,1
2022-01-13,1051627.8249302716,1
2022-01-14,1067520.8282034772,1
2022-01-18,990579.6708737288,1
2022-01-19,956119.7168329302,1
2022-01-20,919134.5393153244,1
2022-01-21,918399.231683872,0
2022-01-24,918399.231683872,0
2022-01-25,918399.231683872,0
2022-01-26,918399.231683872,0
2022-01-27,918399.231683872,0
2022-01-28,918399.231683872,0
2022-01-31,918399.231683872,0
2022-02-01,918399.231683872,0
2022-02-02,918399.231683872,0
2022-02-03,807171.9379344387,1
2022-02-04,806526.200384091,0
2022-02-07,806526.200384091,0
2022-02-08,806526.200384091,0
2022-02-09,806526.200384091,0
2022-02-10,752368.7036326056,1
2022-02-11,751766.8086696996,0
2022-02-14,751766.8086696996,0
2022-02-15,751766.8086696996,0
2022-02-16,751766.8086696996,0
2022-02-17,751766.8086696996,0
2022-02-18,751766.8086696996,0
2022-02-22,751766.8086696996,0
2022-02-23,751766.8086696996,0
2022-02-24,751766.8086696996,0
2022-02-25,751766.8086696996,0
2022-02-28,751766.8086696996,0
2022-03-01,751766.8086696996,0
2022-03-02,751766.8086696996,0
2022-03-03,751766.8086696996,0
2022-03-04,751766.8086696996,0
2022-03-07,751766.8086696996,0
2022-03-08,751766.8086696996,0
2022-03-09,751766.8086696996,0
2022-03-10,751766.8086696996,0
2022-03-11,751766.8086696996,0
2022-03-14,751766.8086696996,0
2022-03-15,751766.8086696996,0
2022-03-16,751766.8086696996,0
2022-03-17,751766.8086696996,0
2022-03-18,751766.8086696996,0
2022-03-21,751766.8086696996,0
2022-03-22,751766.8086696996,0
2022-03-23,751766.8086696996,0
2022-03-24,751766.8086696996,0
2022-03-25,751766.8086696996,0
2022-03-28,751766.8086696996,0
2022-03-29,751766.8086696996,0
2022-03-30,728577.499829086,1
2022-03-31,727994.6378292227,0
2022-04-01,727994.6378292227,0
2022-04-04,727994.6378292227,0
2022-04-05,679273.3852283584,1
2022-04-06,678729.9665201758,0
2022-04-07,678729.9665201758,0
2022-04-08,678729.9665201758,0
2022-04-11,678729.9665201758,0
2022-04-12,678729.9665201758,0
2022-04-13,678729.9665201758,0
2022-04-14,678729.9665201758,0
2022-04-18,678729.9665201758,0
2022-04-19,678729.9665201758,0
2022-04-20,678729.9665201758,0
2022-04-21,678729.9665201758,0
2022-04-22,678729.9665201758,0
2022-04-25,678729.9665201758,0
